Add/Edit/Delete,Name,Branch,Address 1,City,State,Zip,Country,Tier Name,Data Privacy,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4
,OXXO,OXXO,CALLE AV. LOPEZ MATEOS COLONIA LOMA BONITA PONIENTE MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Loma Bonita GDL,PUNTO DE VENTA,LOMA BONITA PONIENTE
,OXXO,OXXO,CALLE AV. MARIANO OTERO COLONIA PASEOS DEL SOL 1RA SECC MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Galileo GDL,PUNTO DE VENTA,PASEOS DEL SOL 1RA SECC
,OXXO,OXXO,CALLE AV. ABEDULES COLONIA LOS PINOS MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Geminis GDL,PUNTO DE VENTA,LOS PINOS
,OXXO,OXXO,CALLE AV. RIO NILO  COLONIA JARDINES DE LA PAZ MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,San Juan GDL,PUNTO DE VENTA,JARDINES DE LA PAZ
,OXXO,OXXO,CALLE AV. TEPEYAC COLONIA CHAPALITA ORIENTE MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Nino Obrero GDL,PUNTO DE VENTA,CHAPALITA ORIENTE
,OXXO,OXXO,CALLE HIPODROMO COLONIA ALTAMIRA MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Hipodromo GDL,PUNTO DE VENTA,ALTAMIRA
,OXXO,OXXO,CALLE LAZARO CARDENAS COLONIA ALAMO MUNICIPIO TLAQUEPAQUE,TLAQUEPAQUE,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Oleoducto GDL,PUNTO DE VENTA,ALAMO
,OXXO,OXXO,CALLE KM. 7 + 940 CARRET. ZAPOTLANEJO-GUAD. COLONIA ZAPOTLANEJO MUNICIPIO ZAPOTLANEJO,ZAPOTLANEJO,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Parador GDL,PUNTO DE VENTA,ZAPOTLANEJO
,OXXO,OXXO,CALLE AV. SANTA MARGARITA COLONIA LOS GIRASOLES MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,DE LA MORA GDL,PUNTO DE VENTA,LOS GIRASOLES
,OXXO,OXXO,CALLE AV. 8 DE JULIO COLONIA MEZQUITERA MUNICIPIO TLAQUEPAQUE,TLAQUEPAQUE,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Mezquitera GDL,PUNTO DE VENTA,MEZQUITERA
,OXXO,OXXO,CALLE PROLONG. MARIANO OTERO COLONIA JARDINES DE IXTEPETE MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Gran Mexicano GDL,PUNTO DE VENTA,JARDINES DE IXTEPETE
,OXXO,OXXO,CALLE Ottawa COLONIA PROVIDENCIA 1RA SECC MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Ottawa GDL,PUNTO DE VENTA,PROVIDENCIA 1RA SECC
,OXXO,OXXO,CALLE AV. GUADALUPE COLONIA *JARDINES DE GUADALUPE MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Santo Tomas GDL,PUNTO DE VENTA,*JARDINES DE GUADALUPE
,OXXO,OXXO,CALLE AV. SOLIDARIDAD COLONIA TALA MUNICIPIO TALA,TALA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Tala GDL,PUNTO DE VENTA,TALA
,OXXO,OXXO,CALLE CALZADA INDEPENDENCIA NORTE COLONIA MONUMENTAL MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Tabor GDL,PUNTO DE VENTA,MONUMENTAL
,OXXO,OXXO,CALLE EULOGIO PARRA COLONIA PRADOS DE PROVIDENCIA MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Montreal GDL,PUNTO DE VENTA,PRADOS DE PROVIDENCIA
,OXXO,OXXO,CALLE KM. 17 CARRET. GUADALAJARA-CHAPALA COLONIA EL ZAPOTE DEL VALLE MUNICIPIO TLAJOMULCO DE ZUNIGA,TLAJOMULCO DE ZUNIGA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Zapote GDL,PUNTO DE VENTA,EL ZAPOTE DEL VALLE
,OXXO,OXXO,CALLE Oxnard Maestros COLONIA MASCOTA MUNICIPIO OCOTLAN,OCOTLAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Oxnard Maestros GDL,PUNTO DE VENTA,MASCOTA
,OXXO,OXXO,CALLE GALAXIA COLONIA *REAL DEL SOL MUNICIPIO TLAJOMULCO DE ZUNIGA,TLAJOMULCO DE ZUNIGA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Puesta del Sol GDL,PUNTO DE VENTA,*REAL DEL SOL
,OXXO,OXXO,CALLE RAMON CORONA COLONIA PINTITAS MUNICIPIO EL SALTO,EL SALTO,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Las Pintitas GDL,PUNTO DE VENTA,PINTITAS
,OXXO,OXXO,CALLE PASEO DE LOS VIRREYES COLONIA VIRREYES RESIDENCIAL MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Virreyes GDL,PUNTO DE VENTA,VIRREYES RESIDENCIAL
,OXXO,OXXO,CALLE AV. OBSIDIANA COLONIA LOMA BONITA PONIENTE MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Esturion GDL,PUNTO DE VENTA,LOMA BONITA PONIENTE
,OXXO,OXXO,CALLE Av. REVOLUCION COLONIA LA LOMA MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Revolucion II GDL,PUNTO DE VENTA,LA LOMA
,OXXO,OXXO,CALLE CAMINO REAL A COLIMA COLONIA SANTA ANITA MUNICIPIO TLAQUEPAQUE,TLAQUEPAQUE,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Nueva Galicia II GDL,PUNTO DE VENTA,SANTA ANITA
,OXXO,OXXO,CALLE CALZADA LAZARO CARDENAS COLONIA *CENTRO MUNICIPIO LA BARCA,LA BARCA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Barca Colon GDL,PUNTO DE VENTA,*CENTRO
,OXXO,OXXO,CALLE AV. 5 DE MAYO SRU COLONIA JARDINES DE CATEDRAL MUNICIPIO ZAMORA,ZAMORA,MICHOACAN,,México,OXXO,FALSE,OCCIDENTE,Zamora Republica GDL,PUNTO DE VENTA,JARDINES DE CATEDRAL
,OXXO,OXXO,CALLE PLATINO COLONIA CIUDAD INDUSTRIAL MICROINDUSTRIA MUNICIPIO TEPIC,TEPIC,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,Tepic Nardo GDL,PUNTO DE VENTA,CIUDAD INDUSTRIAL MICROINDUSTRIA
,OXXO,OXXO,CALLE CARRETERA ZAMORA - BRISEÑAS Km. 6 COLONIA LA RINCONADA MUNICIPIO ZAMORA,ZAMORA,MICHOACAN,,México,OXXO,FALSE,OCCIDENTE,Zamora Rinconada GDL,PUNTO DE VENTA,LA RINCONADA
,OXXO,OXXO,CALLE AV GUADALUPE COLONIA *CHAPALITA  MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Boturini GDL,PUNTO DE VENTA,*CHAPALITA
,OXXO,OXXO,CALLE AV 18 DE MARZO COLONIA DEL CARMEN MUNICIPIO TEPATITLAN DE MORELOS,TEPATITLAN DE MORELOS,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Tepa 18 de Marzo GDL,PUNTO DE VENTA,DEL CARMEN
,OXXO,OXXO,CALLE Boulevard Anacleto Gonzalez Flores eje norte  COLONIA TEPATITLAN DE MORELOS CENTRO MUNICIPIO TEPATITLAN DE MORELOS,TEPATITLAN DE MORELOS,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Tepa San Juan GDL,PUNTO DE VENTA,TEPATITLAN DE MORELOS CENTRO
,OXXO,OXXO,CALLE BOULEVARD PUNTO SUR Y ALAMEDA PUNTO SUR  COLONIA LOS GAVILANES MUNICIPIO TLAJOMULCO DE ZUNIGA,TLAJOMULCO DE ZUNIGA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Punto Sur GDL,PUNTO DE VENTA,LOS GAVILANES
,OXXO,OXXO,CALLE TENOCHTITLAN COLONIA CIUDAD DEL SOL MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Holiday Inn GDL,PUNTO DE VENTA,CIUDAD DEL SOL
,OXXO,OXXO,CALLE AUTOPISTA GUADALAJARA-COLIMA COLONIA *ACATLAN DE JUÁREZ MUNICIPIO ACATLAN DE JUAREZ,ACATLAN DE JUAREZ,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Caseta Colima GDL,PUNTO DE VENTA,*ACATLAN DE JUÁREZ
,OXXO,OXXO,CALLE CIRCUNVALACION OBLATOS COLONIA CIRCUNVALACION OBLATOS MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Hospital General GDL,PUNTO DE VENTA,CIRCUNVALACION OBLATOS
,OXXO,OXXO,CALLE MARIANO OTERO COLONIA VERDE VALLE MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Expo GDL,PUNTO DE VENTA,VERDE VALLE
,OXXO,OXXO,CALLE KM. 474 + 100 AUTOPISTA GUADALAJARA - MEXICO COLONIA ZAPOTLANEJO MUNICIPIO ZAPOTLANEJO,ZAPOTLANEJO,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Parador III GDL,PUNTO DE VENTA,ZAPOTLANEJO
,OXXO,OXXO,CALLE Av. Concepción  COLONIA CONCEPCION DEL VALLE MUNICIPIO TLAJOMULCO DE ZUNIGA,TLAJOMULCO DE ZUNIGA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Las Americas GDL,PUNTO DE VENTA,CONCEPCION DEL VALLE
,OXXO,OXXO,CALLE ALLENDE COLONIA CENTRO MUNICIPIO AMECA,AMECA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Ameca Allende GDL,PUNTO DE VENTA,CENTRO
,OXXO,OXXO,CALLE AV. LOPEZ MATEOS COLONIA CIUDAD DEL SOL MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Chimalhuacan GDL,PUNTO DE VENTA,CIUDAD DEL SOL
,OXXO,OXXO,CALLE INDUSTRIA TEXTIL COLONIA *PUNTA NORTE MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Punta del Norte GUD,PUNTO DE VENTA,*PUNTA NORTE
,OXXO,OXXO,CALLE CARRETERA ATOTONILCO-GUADALAJARA KM 6A COLONIA EL NACIMIENTO MUNICIPIO ATOTONILCO EL ALTO,ATOTONILCO EL ALTO,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Atotonilco Charcon GDL,PUNTO DE VENTA,EL NACIMIENTO
,OXXO,OXXO,CALLE HACIENDA DE LAS FLORES  COLONIA LOS PAJARITOS MUNICIPIO TONALA,TONALA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Hacienda Real GDL,PUNTO DE VENTA,LOS PAJARITOS
,OXXO,OXXO,CALLE MADERO COLONIA ZAMORA DE HIDALGO CENTRO MUNICIPIO ZAMORA,ZAMORA,MICHOACAN,,México,OXXO,FALSE,OCCIDENTE,Zam. Madero GDL,PUNTO DE VENTA,ZAMORA DE HIDALGO CENTRO
,OXXO,OXXO,CALLE CARRETERA GUADALAJARA-MORELIA 2055-A COLONIA *BUENA VISTA MUNICIPIO TLAJOMULCO DE ZUNIGA,TLAJOMULCO DE ZUNIGA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,El Cuarenta GDL,PUNTO DE VENTA,*BUENA VISTA
,OXXO,OXXO,CALLE VILLA DE LA TORRE  COLONIA CIUDAD INDUSTRIAL MUNICIPIO TEPIC,TEPIC,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,Tepic Canteras GDL,PUNTO DE VENTA,CIUDAD INDUSTRIAL
,OXXO,OXXO,CALLE ANTIGUA CARRETERA A CHAPALA  LOCAL 1 COLONIA *LAS PINTAS MUNICIPIO EL SALTO,EL SALTO,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Huizachera II GDL,PUNTO DE VENTA,*LAS PINTAS
,OXXO,OXXO,CALLE HIDALGO  COLONIA *CENTRO MUNICIPIO IXTLAN DEL RIO,IXTLAN DEL RIO,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,T. Ixtlan Centro GDL,PUNTO DE VENTA,*CENTRO
,OXXO,OXXO,CALLE SALVADOR QUEVEDO Y ZUBIETA COLONIA LA PERLA MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Hospital Civil GDL,PUNTO DE VENTA,LA PERLA
,OXXO,OXXO,CALLE HIDALGO  COLONIA *EL INDIO MUNICIPIO XALISCO,XALISCO,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,TepicBlvd.XaliscoGDL,PUNTO DE VENTA,*EL INDIO
,OXXO,OXXO,CALLE AV MEXICO  COLONIA LADRON DE GUEVARA MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,OndasdelaAlegria GDL,PUNTO DE VENTA,LADRON DE GUEVARA
,OXXO,OXXO,CALLE KM. 32.5 CARRET. SANTA ROSA - LA BARCA COLONIA *EL SANTUARIO MUNICIPIO PONCITLAN,PONCITLAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Poncitlan GDL,PUNTO DE VENTA,*EL SANTUARIO
,OXXO,OXXO,CALLE CARRETERA INTERNACIONAL GDL-NOGALES COLONIA AHUACATLAN MUNICIPIO AHUACATLAN,AHUACATLAN,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,Tepic Ahuacatlan GDL,PUNTO DE VENTA,AHUACATLAN
,OXXO,OXXO,CALLE AV. CONCHITA COLONIA *LOMAS DE LA VICTORIA  MUNICIPIO TLAQUEPAQUE,TLAQUEPAQUE,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Conchitas GDL,PUNTO DE VENTA,*LOMAS DE LA VICTORIA
,OXXO,OXXO,CALLE CONSTITUCION COLONIA CENTRO MUNICIPIO TUXPAN,TUXPAN,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,Tepic-Tuxpan GDL,PUNTO DE VENTA,CENTRO
,OXXO,OXXO,CALLE PRISCILIANO SANCHEZ SUR COLONIA TEPIC CENTRO MUNICIPIO TEPIC,TEPIC,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,Tepic-Minon GDL,PUNTO DE VENTA,TEPIC CENTRO
,OXXO,OXXO,CALLE CALZ. INDEPENDENCIA NORTE  COLONIA HUENTITAN EL BAJO MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Huentitan GDL,PUNTO DE VENTA,HUENTITAN EL BAJO
,OXXO,OXXO,CALLE AV. ZAPOPAN COLONIA PUERTA DE LA LAGUNA MUNICIPIO TEPIC,TEPIC,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,Tepic Barajas GDL,PUNTO DE VENTA,PUERTA DE LA LAGUNA
,OXXO,OXXO,CALLE ANTIGUO CAMINO A TESISTAN COLONIA *LA TUZANIA MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Tuzania GDL,PUNTO DE VENTA,*LA TUZANIA
,OXXO,OXXO,CALLE PROLONGACION PARRES ARIAS COLONIA CENTINELA II MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Quintas del Bosque GDL,PUNTO DE VENTA,CENTINELA II
,OXXO,OXXO,CALLE ALVARO OBREGON COLONIA TLAQUEPAQUE CENTRO MUNICIPIO TLAQUEPAQUE,TLAQUEPAQUE,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Parian GDL,PUNTO DE VENTA,TLAQUEPAQUE CENTRO
,OXXO,OXXO,CALLE Carretera Guadalajara-el Salto COLONIA *ALAMEDA MUNICIPIO TLAJOMULCO DE ZUNIGA,TLAJOMULCO DE ZUNIGA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Los Ciruelos GDL,PUNTO DE VENTA,*ALAMEDA
,OXXO,OXXO,CALLE AV. MEXICO SUR COLONIA TEPIC CENTRO MUNICIPIO TEPIC,TEPIC,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,Tepic Pal Gob GDL,PUNTO DE VENTA,TEPIC CENTRO
,OXXO,OXXO,CALLE Fray Angelico COLONIA MIRAVALLE MUNICIPIO TLAQUEPAQUE,TLAQUEPAQUE,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Macrobus GDL,PUNTO DE VENTA,MIRAVALLE
,OXXO,OXXO,CALLE AV RAFAEL SANZIO COLONIA ARCOS DE GUADALUPE MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Sanzio GDL,PUNTO DE VENTA,ARCOS DE GUADALUPE
,OXXO,OXXO,CALLE SAN JACINTO COLONIA SAN ANDRES MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Gigantes GDL,PUNTO DE VENTA,SAN ANDRES
,OXXO,OXXO,CALLE ZACATECAS  COLONIA TEPIC CENTRO MUNICIPIO TEPIC,TEPIC,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,Tepic Centro GDL,PUNTO DE VENTA,TEPIC CENTRO
,OXXO,OXXO,CALLE AV. FARO COLONIA BOSQUES DE LA VICTORIA MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Faro GDL,PUNTO DE VENTA,BOSQUES DE LA VICTORIA
,OXXO,OXXO,CALLE BELISARIO DOMINGUEZ COLONIA LA FEDERACHA SECC CALZADA MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Igualdad GDL,PUNTO DE VENTA,LA FEDERACHA SECC CALZADA
,OXXO,OXXO,CALLE LAZARO CARDENAS COLONIA JARDINES DE SAN IGNACIO MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,San Ignacio II GDL,PUNTO DE VENTA,JARDINES DE SAN IGNACIO
,OXXO,OXXO,CALLE BLVD. LOMAS DEL SUR COLONIA *LOMAS DEL SUR  MUNICIPIO TLAJOMULCO DE ZUNIGA,TLAJOMULCO DE ZUNIGA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Chivatillo GDL,PUNTO DE VENTA,*LOMAS DEL SUR
,OXXO,OXXO,CALLE HACIENDA GUADALUPE COLONIA LA HUERTA MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Hda. Guadalupe GDL,PUNTO DE VENTA,LA HUERTA
,OXXO,OXXO,CALLE AV. VALLARTA COLONIA ARCOS VALLARTA MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Magno GDL,PUNTO DE VENTA,ARCOS VALLARTA
,OXXO,OXXO,CALLE LIBRAMIENTO CARRET. CHAPALA - AJIJIC COLONIA AJIJIC MUNICIPIO CHAPALA,CHAPALA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Ajijic GDL,PUNTO DE VENTA,AJIJIC
,OXXO,OXXO,CALLE CARNERO COLONIA ARBOLEDAS 1RA SECC MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Carnero GDL,PUNTO DE VENTA,ARBOLEDAS 1RA SECC
,OXXO,OXXO,CALLE DONATO GUERRA COLONIA SAN GABRIEL MUNICIPIO TEPATITLAN DE MORELOS,TEPATITLAN DE MORELOS,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Tepa Donato Guerra GDL,PUNTO DE VENTA,SAN GABRIEL
,OXXO,OXXO,CALLE Carretera Guadalajara-Chapala Km 25 COLONIA SANTA ROSA MUNICIPIO IXTLAHUACAN DE LOS MEMBRILLOS,IXTLAHUACAN DE LOS MEMBRILLOS,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Santa Rosa GDL,PUNTO DE VENTA,SANTA ROSA
,OXXO,OXXO,CALLE Calzada Independencia  COLONIA SANTA MONICA MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Ciencias Medicas GUD,PUNTO DE VENTA,SANTA MONICA
,OXXO,OXXO,CALLE AV PATRIA  COLONIA LAGOS DEL COUNTRY 2DA SECC MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Lago Superior GDL,PUNTO DE VENTA,LAGOS DEL COUNTRY 2DA SECC
,OXXO,OXXO,CALLE AV. LOPEZ MATEOS  COLONIA SANTA ANITA MUNICIPIO TLAJOMULCO DE ZUNIGA,TLAJOMULCO DE ZUNIGA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Hipico GDL,PUNTO DE VENTA,SANTA ANITA
,OXXO,OXXO,CALLE AV. INDEPENDENCIA COLONIA LOS LLANITOS MUNICIPIO TEPIC,TEPIC,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,Tepic Independencia GDL,PUNTO DE VENTA,LOS LLANITOS
,OXXO,OXXO,CALLE KM. 137.5 CARRETERA ACATIC COLONIA ACATIC MUNICIPIO ACATIC,ACATIC,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Acatic GDL,PUNTO DE VENTA,ACATIC
,OXXO,OXXO,CALLE Calle 5 COLONIA ZONA INDUSTRIAL MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Industrial II GDL,PUNTO DE VENTA,ZONA INDUSTRIAL
,OXXO,OXXO,CALLE FELIPE ANGELES COLONIA PROGRESO MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Felipe Angeles GDL,PUNTO DE VENTA,PROGRESO
,OXXO,OXXO,CALLE JUAREZ COLONIA LOMA DORADA SECC A MUNICIPIO TONALA,TONALA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Glorieta Alfarera GDL,PUNTO DE VENTA,LOMA DORADA SECC A
,OXXO,OXXO,CALLE PROLONGACION  HIDALGO COLONIA ZAPOTLANEJO MUNICIPIO ZAPOTLANEJO,ZAPOTLANEJO,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Gas Santa Tere GDL,PUNTO DE VENTA,ZAPOTLANEJO
,OXXO,OXXO,CALLE AV. MEXICO  COLONIA *CENTRO MUNICIPIO TEPIC,TEPIC,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,Tepic Mololoa GDL,PUNTO DE VENTA,*CENTRO
,OXXO,OXXO,CALLE INSURGENTE COLONIA GUADALUPE VICTORIA MUNICIPIO SAN BLAS,SAN BLAS,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,Tepic San Blas Gpe Victoria GDL,PUNTO DE VENTA,GUADALUPE VICTORIA
,OXXO,OXXO,CALLE FERROCARIL COLONIA *EL CARMEN MUNICIPIO ZAMORA,ZAMORA,MICHOACAN,,México,OXXO,FALSE,OCCIDENTE,Zamora Ferrocarril GDL,PUNTO DE VENTA,*EL CARMEN
,OXXO,OXXO,CALLE BLVD. PASEOS DEL VALLE COLONIA SANTA CRUZ DEL VALLE MUNICIPIO TLAJOMULCO DE ZUNIGA,TLAJOMULCO DE ZUNIGA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Valle Rosa GDL,PUNTO DE VENTA,SANTA CRUZ DEL VALLE
,OXXO,OXXO,CALLE AV. ZAPOPAN COLONIA LOS VIVEROS MUNICIPIO TEPIC,TEPIC,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,Tepic Santa Cruz GDL,PUNTO DE VENTA,LOS VIVEROS
,OXXO,OXXO,CALLE CARRETERA A SALTILLO COLONIA VILLA DE GUADALUPE MUNICIPIO ZAPOPAN,ZAPOPAN,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Saltillo GDL,PUNTO DE VENTA,VILLA DE GUADALUPE
,OXXO,OXXO,CALLE Boulevard Tepic-Xalisco COLONIA *LOS FRESNOS MUNICIPIO TEPIC,TEPIC,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,Tepic Cereso GDL,PUNTO DE VENTA,*LOS FRESNOS
,OXXO,OXXO,CALLE CARRETERA TEPIC-AGUAMILPA  COLONIA *LA FLORESTA MUNICIPIO TEPIC,TEPIC,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,Tepic La FlorestaGDL,PUNTO DE VENTA,*LA FLORESTA
,OXXO,OXXO,CALLE AV. GOBERNADOR CURIEL COLONIA ZONA INDUSTRIAL MUNICIPIO GUADALAJARA,GUADALAJARA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Calle 5 GDL,PUNTO DE VENTA,ZONA INDUSTRIAL
,OXXO,OXXO,CALLE ROBLE COLONIA RINCON DE SAN JUAN MUNICIPIO TEPIC,TEPIC,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,Tepic Roble GDL,PUNTO DE VENTA,RINCON DE SAN JUAN
,OXXO,OXXO,CALLE BOULEVARD TEPIC-XALISCO COLONIA LOS FRESNOS INFONAVIT MUNICIPIO TEPIC,TEPIC,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,Tepic Pza.XaliscoGDL,PUNTO DE VENTA,LOS FRESNOS INFONAVIT
,OXXO,OXXO,CALLE IXTLAN COLONIA LOS FRESNOS INFONAVIT MUNICIPIO TEPIC,TEPIC,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,T. Los Fresnos GDL,PUNTO DE VENTA,LOS FRESNOS INFONAVIT
,OXXO,OXXO,CALLE AV. ZAPOPAN  COLONIA EL PARIAN MUNICIPIO TEPIC,TEPIC,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,Tepic Zapopan GDL,PUNTO DE VENTA,EL PARIAN
,OXXO,OXXO,CALLE HIDALGO COLONIA INFONAVIT COMPOSTELA MUNICIPIO COMPOSTELA,COMPOSTELA,NAYARIT,,México,OXXO,FALSE,OCCIDENTE,T.Compostela Cen.GDL,PUNTO DE VENTA,INFONAVIT COMPOSTELA
,OXXO,OXXO,CALLE CARRETERA GDL ZAPOTLANEJO COLONIA *FLORESTA MUNICIPIO TLAQUEPAQUE,TLAQUEPAQUE,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Floresta GDL,PUNTO DE VENTA,*FLORESTA
,OXXO,OXXO,CALLE CARRETERA CHAPALA-JOCOTEPEC COLONIA AJIJIC MUNICIPIO CHAPALA,CHAPALA,JALISCO,,México,OXXO,FALSE,OCCIDENTE,Ajijic Galeana GDL,PUNTO DE VENTA,AJIJIC
